Bien_jurídico_afectado,Tipo_Delito,Subtipo,Entidad,Mes,Cantidad,Mes_en,Año,Año-Mes
La libertad y la seguridad sexual,Violación simple,Violación simple,Nacional,Noviembre,1208.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Nacional,Noviembre,484.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Incesto,Incesto,Nacional,Noviembre,4.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Nacional,Noviembre,1062.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a casa habitación,Nacional,Noviembre,3369.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de vehículo automotor,Nacional,Noviembre,11826.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de autopartes,Nacional,Noviembre,1710.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a transportista,Nacional,Noviembre,630.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a transeúnte en vía pública,Nacional,Noviembre,4154.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a transeúnte en espacio abierto al público,Nacional,Noviembre,450.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo en transporte público individual,Nacional,Noviembre,184.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo en transporte público colectivo,Nacional,Noviembre,880.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo en transporte individual,Nacional,Noviembre,1105.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a institución bancaria,Nacional,Noviembre,8.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a negocio,Nacional,Noviembre,5799.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de ganado,Nacional,Noviembre,174.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de maquinaria,Nacional,Noviembre,107.0,November,2024,2024-11-01
El patrimonio,Robo total,Otros robos,Nacional,Noviembre,13505.0,November,2024,2024-11-01
El patrimonio,Fraude,Fraude,Nacional,Noviembre,8702.0,November,2024,2024-11-01
El patrimonio,Abuso de confianza,Abuso de confianza,Nacional,Noviembre,2473.0,November,2024,2024-11-01
El patrimonio,Extorsión,Extorsión,Nacional,Noviembre,880.0,November,2024,2024-11-01
El patrimonio,Daño a la propiedad,Daño a la propiedad,Nacional,Noviembre,11551.0,November,2024,2024-11-01
El patrimonio,Despojo,Despojo,Nacional,Noviembre,2201.0,November,2024,2024-11-01
El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Nacional,Noviembre,1131.0,November,2024,2024-11-01
La familia,Violencia familiar,Violencia familiar,Nacional,Noviembre,21587.0,November,2024,2024-11-01
La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Nacional,Noviembre,570.0,November,2024,2024-11-01
La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Nacional,Noviembre,2601.0,November,2024,2024-11-01
La familia,Otros delitos contra la familia,Otros delitos contra la familia,Nacional,Noviembre,1072.0,November,2024,2024-11-01
La sociedad,Corrupción de menores,Corrupción de menores,Nacional,Noviembre,244.0,November,2024,2024-11-01
La sociedad,Trata de personas,Trata de personas,Nacional,Noviembre,43.0,November,2024,2024-11-01
La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Nacional,Noviembre,497.0,November,2024,2024-11-01
Otros,Narcomenudeo,Narcomenudeo,Nacional,Noviembre,7387.0,November,2024,2024-11-01
Otros,Amenazas,Amenazas,Nacional,Noviembre,10993.0,November,2024,2024-11-01
Otros,Allanamiento de morada,Allanamiento de morada,Nacional,Noviembre,1019.0,November,2024,2024-11-01
Otros,Evasión de presos,Evasión de presos,Nacional,Noviembre,8.0,November,2024,2024-11-01
Otros,Falsedad,Falsedad,Nacional,Noviembre,445.0,November,2024,2024-11-01
Otros,Falsificación,Falsificación,Nacional,Noviembre,1007.0,November,2024,2024-11-01
Otros,Contra el medio ambiente,Contra el medio ambiente,Nacional,Noviembre,143.0,November,2024,2024-11-01
Otros,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Nacional,Noviembre,1477.0,November,2024,2024-11-01
Otros,Electorales,Electorales,Nacional,Noviembre,31.0,November,2024,2024-11-01
Otros,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Nacional,Noviembre,14794.0,November,2024,2024-11-01
La vida y la Integridad,Homicidio,Homicidio doloso,Aguascalientes,Noviembre,3.0,November,2024,2024-11-01
La vida y la Integridad,Homicidio,Homicidio culposo,Aguascalientes,Noviembre,10.0,November,2024,2024-11-01
La vida y la Integridad,Lesiones,Lesiones dolosas,Aguascalientes,Noviembre,285.0,November,2024,2024-11-01
La vida y la Integridad,Lesiones,Lesiones culposas,Aguascalientes,Noviembre,107.0,November,2024,2024-11-01
La vida y la Integridad,Feminicidio,Feminicidio,Aguascalientes,Noviembre,1.0,November,2024,2024-11-01
La vida y la Integridad,Aborto,Aborto,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La vida y la Integridad,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Aguascalientes,Noviembre,7.0,November,2024,2024-11-01
La libertad personal,Secuestro,Secuestro extorsivo,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Secuestro,Secuestro con calidad de rehén,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Secuestro,Secuestro para causar daño,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Secuestro,Secuestro exprés,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Secuestro,Otro tipo de secuestros,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Tráfico de menores,Tráfico de menores,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Rapto,Rapto,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Aguascalientes,Noviembre,25.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Aguascalientes,Noviembre,12.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Violación simple,Violación simple,Aguascalientes,Noviembre,26.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Aguascalientes,Noviembre,8.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Incesto,Incesto,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Aguascalientes,Noviembre,53.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a casa habitación,Aguascalientes,Noviembre,141.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de vehículo automotor,Aguascalientes,Noviembre,152.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de autopartes,Aguascalientes,Noviembre,24.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a transportista,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a transeúnte en vía pública,Aguascalientes,Noviembre,133.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a transeúnte en espacio abierto al público,Aguascalientes,Noviembre,2.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo en transporte público individual,Aguascalientes,Noviembre,8.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo en transporte público colectivo,Aguascalientes,Noviembre,2.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo en transporte individual,Aguascalientes,Noviembre,2.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a institución bancaria,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a negocio,Aguascalientes,Noviembre,151.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de ganado,Aguascalientes,Noviembre,8.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de maquinaria,Aguascalientes,Noviembre,1.0,November,2024,2024-11-01
El patrimonio,Robo total,Otros robos,Aguascalientes,Noviembre,183.0,November,2024,2024-11-01
El patrimonio,Fraude,Fraude,Aguascalientes,Noviembre,253.0,November,2024,2024-11-01
El patrimonio,Abuso de confianza,Abuso de confianza,Aguascalientes,Noviembre,59.0,November,2024,2024-11-01
El patrimonio,Extorsión,Extorsión,Aguascalientes,Noviembre,7.0,November,2024,2024-11-01
El patrimonio,Daño a la propiedad,Daño a la propiedad,Aguascalientes,Noviembre,441.0,November,2024,2024-11-01
El patrimonio,Despojo,Despojo,Aguascalientes,Noviembre,27.0,November,2024,2024-11-01
El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Aguascalientes,Noviembre,51.0,November,2024,2024-11-01
La familia,Violencia familiar,Violencia familiar,Aguascalientes,Noviembre,279.0,November,2024,2024-11-01
La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Aguascalientes,Noviembre,2.0,November,2024,2024-11-01
La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Aguascalientes,Noviembre,23.0,November,2024,2024-11-01
La familia,Otros delitos contra la familia,Otros delitos contra la familia,Aguascalientes,Noviembre,1.0,November,2024,2024-11-01
La sociedad,Corrupción de menores,Corrupción de menores,Aguascalientes,Noviembre,5.0,November,2024,2024-11-01
La sociedad,Trata de personas,Trata de personas,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
Otros,Narcomenudeo,Narcomenudeo,Aguascalientes,Noviembre,191.0,November,2024,2024-11-01
Otros,Amenazas,Amenazas,Aguascalientes,Noviembre,322.0,November,2024,2024-11-01
Otros,Allanamiento de morada,Allanamiento de morada,Aguascalientes,Noviembre,51.0,November,2024,2024-11-01
Otros,Evasión de presos,Evasión de presos,Aguascalientes,Noviembre,0.0,November,2024,2024-11-01
Otros,Falsedad,Falsedad,Aguascalientes,Noviembre,9.0,November,2024,2024-11-01
Otros,Falsificación,Falsificación,Aguascalientes,Noviembre,18.0,November,2024,2024-11-01
Otros,Contra el medio ambiente,Contra el medio ambiente,Aguascalientes,Noviembre,13.0,November,2024,2024-11-01
Otros,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Aguascalientes,Noviembre,43.0,November,2024,2024-11-01
Otros,Electorales,Electorales,Aguascalientes,Noviembre,1.0,November,2024,2024-11-01
Otros,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Aguascalientes,Noviembre,365.0,November,2024,2024-11-01
La vida y la Integridad,Homicidio,Homicidio doloso,Baja California ,Noviembre,149.0,November,2024,2024-11-01
La vida y la Integridad,Homicidio,Homicidio culposo,Baja California ,Noviembre,37.0,November,2024,2024-11-01
La vida y la Integridad,Lesiones,Lesiones dolosas,Baja California ,Noviembre,335.0,November,2024,2024-11-01
La vida y la Integridad,Lesiones,Lesiones culposas,Baja California ,Noviembre,134.0,November,2024,2024-11-01
La vida y la Integridad,Feminicidio,Feminicidio,Baja California ,Noviembre,1.0,November,2024,2024-11-01
La vida y la Integridad,Aborto,Aborto,Baja California ,Noviembre,5.0,November,2024,2024-11-01
La vida y la Integridad,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Baja California ,Noviembre,210.0,November,2024,2024-11-01
La libertad personal,Secuestro,Secuestro extorsivo,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Secuestro,Secuestro con calidad de rehén,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Secuestro,Secuestro para causar daño,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Secuestro,Secuestro exprés,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Secuestro,Otro tipo de secuestros,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Tráfico de menores,Tráfico de menores,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Rapto,Rapto,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Baja California ,Noviembre,63.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Baja California ,Noviembre,117.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Baja California ,Noviembre,46.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Baja California ,Noviembre,103.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Violación simple,Violación simple,Baja California ,Noviembre,57.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Baja California ,Noviembre,16.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Incesto,Incesto,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Baja California ,Noviembre,65.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a casa habitación,Baja California ,Noviembre,131.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de vehículo automotor,Baja California ,Noviembre,855.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de autopartes,Baja California ,Noviembre,20.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a transportista,Baja California ,Noviembre,6.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a transeúnte en vía pública,Baja California ,Noviembre,278.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a transeúnte en espacio abierto al público,Baja California ,Noviembre,2.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo en transporte público individual,Baja California ,Noviembre,0.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo en transporte público colectivo,Baja California ,Noviembre,4.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo en transporte individual,Baja California ,Noviembre,4.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a institución bancaria,Baja California ,Noviembre,0.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo a negocio,Baja California ,Noviembre,220.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de ganado,Baja California ,Noviembre,2.0,November,2024,2024-11-01
El patrimonio,Robo total,Robo de maquinaria,Baja California ,Noviembre,0.0,November,2024,2024-11-01
El patrimonio,Robo total,Otros robos,Baja California ,Noviembre,420.0,November,2024,2024-11-01
El patrimonio,Fraude,Fraude,Baja California ,Noviembre,187.0,November,2024,2024-11-01
El patrimonio,Abuso de confianza,Abuso de confianza,Baja California ,Noviembre,59.0,November,2024,2024-11-01
El patrimonio,Extorsión,Extorsión,Baja California ,Noviembre,3.0,November,2024,2024-11-01
El patrimonio,Daño a la propiedad,Daño a la propiedad,Baja California ,Noviembre,561.0,November,2024,2024-11-01
El patrimonio,Despojo,Despojo,Baja California ,Noviembre,98.0,November,2024,2024-11-01
El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Baja California ,Noviembre,92.0,November,2024,2024-11-01
La familia,Violencia familiar,Violencia familiar,Baja California ,Noviembre,1096.0,November,2024,2024-11-01
La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Baja California ,Noviembre,127.0,November,2024,2024-11-01
La familia,Otros delitos contra la familia,Otros delitos contra la familia,Baja California ,Noviembre,99.0,November,2024,2024-11-01
La sociedad,Corrupción de menores,Corrupción de menores,Baja California ,Noviembre,38.0,November,2024,2024-11-01
La sociedad,Trata de personas,Trata de personas,Baja California ,Noviembre,0.0,November,2024,2024-11-01
La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Baja California ,Noviembre,1.0,November,2024,2024-11-01
Otros,Narcomenudeo,Narcomenudeo,Baja California ,Noviembre,620.0,November,2024,2024-11-01
Otros,Amenazas,Amenazas,Baja California ,Noviembre,309.0,November,2024,2024-11-01
Otros,Allanamiento de morada,Allanamiento de morada,Baja California ,Noviembre,153.0,November,2024,2024-11-01
Otros,Evasión de presos,Evasión de presos,Baja California ,Noviembre,0.0,November,2024,2024-11-01
Otros,Falsedad,Falsedad,Baja California ,Noviembre,27.0,November,2024,2024-11-01
